actor_ent,actor_logprob,actor_loss,batch_reward,buffer_size,critic_loss,critic_q1,critic_q2,critic_target_q,episode,episode_length,episode_reward,fps,frame,step,total_time
16.978584800720213,-11.25017908859253,-1.914328275024891,0.7642301662415266,2500.0,2.6774908394925294,1.6649693036824464,1.673305091381073,1.762586155861616,5.0,1000.0,7.31928645282997,21.642677389263287,5000,2500.0,46.20500612258911
16.967735992431642,-11.19809289932251,-3.066337361574173,0.41756380020081996,3000.0,0.7569684868864716,2.6302725505828857,2.630072335720062,2.6445887184143064,6.0,1000.0,19.25914234822977,72.2308743356197,6000,3000.0,60.04950213432312
16.95687739562988,-11.186534259796142,-4.4297464871406556,0.4188572822213173,3500.0,0.7662557636350393,4.052021650314331,4.052219641208649,4.060868539810181,7.0,1000.0,101.66587337571626,73.1340622821307,7000,3500.0,73.72302198410034
16.946008766174316,-11.176063766479492,-5.89529130935669,0.4757334233522415,4000.0,1.3073248582854866,5.618417168617248,5.618442565917968,5.624420155525208,8.0,1000.0,61.599155587132685,69.12311602484336,8000,4000.0,88.18996357917786
16.93513060760498,-11.165657276153565,-7.223798274040222,0.5205376226007938,4500.0,1.018760617442429,7.021257876396179,7.021298946857453,7.02822713470459,9.0,1000.0,28.213134266313343,73.01594253877285,9000,4500.0,101.88560390472412
16.92424249267578,-11.155395511627198,-6.534697070121765,0.4197715112268925,5000.0,0.78207474373281,6.4018908929824825,6.4018749885559085,6.405861818313599,10.0,1000.0,24.49461829633618,71.7155582055674,10000,5000.0,115.82958030700684
16.913344383239746,-11.145359889984132,-7.385226142883301,0.4228997634798288,5500.0,1.0032757500410079,7.200238877296448,7.2002597904205325,7.204688244819641,11.0,1000.0,202.7998813343181,30.802872511451135,11000,5500.0,148.29408645629883
16.902436408996582,-11.134262325286866,-8.26784429359436,0.4843305903971195,6000.0,0.9803054051399231,8.061369939804077,8.061429830551148,8.065010767936707,12.0,1000.0,81.49378308189716,72.21393388933689,12000,6000.0,162.14183020591736
16.891518508911133,-11.123511623382567,-9.390780522346496,0.5133395396471023,6500.0,2.5856446599960328,9.223246006011962,9.223500962257384,9.226852554321288,13.0,1000.0,25.200915079322712,71.1771385555024,13000,6500.0,176.1912865638733
16.880590675354004,-11.11283642578125,-8.786831050872802,0.46607186311483384,7000.0,1.7481074692606926,8.691125407218934,8.691251448631286,8.694717281341553,14.0,1000.0,60.70897689574189,72.13995650760937,14000,7000.0,190.05323100090027
16.86965293121338,-11.102499195098877,-9.215587741851806,0.47106869402527807,7500.0,2.1434508502483367,9.1881176738739,9.188125937461853,9.192494964599609,15.0,1000.0,29.7603860994063,71.66082495586917,15000,7500.0,204.00785851478577
16.858705123901366,-11.091732200622559,-9.149677956581115,0.4488177613019943,8000.0,2.058845889031887,9.161736826896668,9.161845512390137,9.165357285499573,16.0,1000.0,25.858580421542026,69.98750962008214,16000,8000.0,218.29612231254578
16.847747367858886,-11.081309471130371,-9.104739719390869,0.4344411659240723,8500.0,1.7981871702075005,9.204735954284669,9.204706354141235,9.20466386127472,17.0,1000.0,28.803164005201207,71.95878724502332,17000,8500.0,232.1929669380188
16.8367795791626,-11.070643032073974,-8.31917195701599,0.4071554481983185,9000.0,1.6488958960175515,8.41682273197174,8.417159986495971,8.41882445526123,18.0,1000.0,21.169785269007225,70.67998077185506,18000,9000.0,246.34124565124512
16.8258017578125,-11.059808864593506,-8.375651562690734,0.406738485366106,9500.0,1.4019253947734833,8.456553267478943,8.456437658309936,8.456765629768372,19.0,1000.0,225.45242532303092,72.72669390674065,19000,9500.0,260.09135699272156
16.814813888549804,-11.04903037261963,-9.095957162857056,0.4406270431280136,10000.0,1.990401639431715,9.144959921836852,9.144952147483826,9.146214920043946,20.0,1000.0,51.21844970918398,72.05584971551684,20000,10000.0,273.9694812297821
16.80381591796875,-11.039451927185059,-9.304126647949218,0.44525640887022017,10500.0,2.185076308608055,9.353662030220033,9.35365954875946,9.356321069717406,21.0,1000.0,32.367770304412986,30.933460436991446,21000,10500.0,306.2969353199005
16.792807891845705,-11.028023021697997,-9.112214462280274,0.42652998068928716,11000.0,2.245011039763689,9.149822538375854,9.149878107070922,9.1528099527359,22.0,1000.0,24.956845817352637,71.88405876584325,22000,11000.0,320.20822644233704
16.781789749145506,-11.017098659515382,-9.180812335968017,0.429547772616148,11500.0,2.294780780106783,9.231079886436463,9.230745139122009,9.229790172576905,23.0,1000.0,22.71303737561693,68.63035729394963,23000,11500.0,334.77903842926025
16.770761444091796,-11.007278469085694,-8.784925223350525,0.40457405132055285,12000.0,1.9555143544971942,8.846977670669556,8.846881427764892,8.8493885679245,24.0,1000.0,23.454948478056057,71.57486166566659,24000,12000.0,348.75042510032654
16.75972302246094,-10.996078586578369,-8.79434362411499,0.3948226491808891,12500.0,1.802204815417528,8.864600061416626,8.864698191642761,8.86466375541687,25.0,1000.0,26.61425618316437,71.29882440431847,25000,12500.0,362.7759029865265
16.748674507141114,-10.985458724975587,-8.574049070358276,0.37745247879624366,13000.0,1.7017074740827083,8.624175503730774,8.62389777469635,8.625609610557555,26.0,1000.0,26.2432322402014,72.94024013546493,26000,13000.0,376.48575711250305
16.737615715026855,-10.975486309051513,-8.669919849395752,0.38457756277918814,13500.0,1.7184461452960968,8.739876893043519,8.739677587509155,8.741694772720336,27.0,1000.0,74.69465210233835,70.5135255279969,27000,13500.0,390.6674346923828
16.72654676055908,-10.964247928619384,-8.368595028877259,0.3761791145503521,14000.0,2.1712905232310296,8.446071704864503,8.44607440471649,8.446818788528443,28.0,1000.0,21.3234875277126,66.93069128712051,28000,14000.0,405.60826444625854
16.715467666625976,-10.953808727264404,-8.341209491729737,0.37463495069742203,14500.0,1.85675298127532,8.423991083145141,8.423667498588562,8.424408380508423,29.0,1000.0,55.8089627077355,70.69958864384621,29000,14500.0,419.75261902809143
16.70437816619873,-10.943216621398927,-8.06595867729187,0.3587177128493786,15000.0,1.8442081679999829,8.142486989974975,8.142254245758057,8.144174417495728,30.0,1000.0,21.724181387532937,71.96946889986923,30000,15000.0,433.6474006175995
16.69327848815918,-10.931730052947998,-8.102757635116577,0.36341333264112474,15500.0,1.5474115945994853,8.160844249725342,8.160673486709594,8.16226449394226,31.0,1000.0,35.80942507333258,30.59025512225103,31000,15500.0,466.3375508785248
16.68216855621338,-10.92158390045166,-7.9312502460479735,0.35552710047364233,16000.0,1.4994127711653709,7.984751335144043,7.984665597915649,7.986459480285644,32.0,1000.0,25.251351888568934,72.32719097998724,32000,16000.0,480.16361117362976
16.671048316955567,-10.911137966156005,-7.79120131111145,0.3472153040766716,16500.0,1.2340252148509026,7.849367580413818,7.849334350585938,7.850003625869751,33.0,1000.0,35.38821448880197,69.61094880613594,33000,16500.0,494.52916836738586
16.659917739868163,-10.90021270751953,-7.665240375518799,0.3396437827646732,17000.0,1.3027937161028385,7.712070948600769,7.712074862480163,7.712308696746826,34.0,1000.0,36.56051728872963,70.8101525957924,34000,17000.0,508.651437997818
16.64877685546875,-10.88908031463623,-7.787304758071899,0.34619956991076467,17500.0,1.4444708263874053,7.826045698165894,7.826105081558228,7.825849107742309,35.0,1000.0,23.400637919297182,71.407304986041,35000,17500.0,522.6556086540222
16.63762561798096,-10.879109413146972,-7.679060615539551,0.3331150502860546,18000.0,1.1973170790970324,7.73693399810791,7.736910959243774,7.738109539031982,36.0,1000.0,26.435647762241445,73.1404554360075,36000,18000.0,536.3279328346252
