actor_ent,actor_logprob,actor_loss,batch_reward,buffer_size,critic_loss,critic_q1,critic_q2,critic_target_q,episode,episode_length,episode_reward,fps,frame,step,total_time
9.577212030410767,-6.294847148895264,0.0009016169922469999,0.0,28000.0,1.7759907196932545e-06,-0.0005759678525828349,-0.0005753062017111006,-0.0005756100386497564,28.0,1000.0,0.0,10.240627363433669,28000,28000.0,4374.6727175712585
9.563943281173707,-6.274234197616577,0.0007546046417664912,0.0,29000.0,1.266883507696548e-06,-0.0005173914521819825,-0.0005155092163240624,-0.0005155767941032537,29.0,1000.0,0.0,10.311569162690196,29000,29000.0,4471.651174783707
9.550649374008179,-6.3015090961456295,0.0007208832378073567,0.0,30000.0,1.2748496079666439e-06,-0.0005062593664024461,-0.000507370724595603,-0.0005077626866404898,30.0,1000.0,0.0,9.909459994364727,30000,30000.0,4572.564847707748
9.537330142974854,-6.288999938964844,0.0007042503507918809,0.0,31000.0,1.1245417497320886e-06,-0.00052575004249411,-0.0005260601429617963,-0.0005256457574432716,31.0,1000.0,0.0,1.1753912729018394,31000,31000.0,5423.345370054245
9.523985454559327,-6.27647883605957,0.0006540197261092544,0.0,32000.0,1.2380023575815358e-06,-0.0004569246958308213,-0.00045814959764902595,-0.0004572605370194651,32.0,1000.0,0.0,9.963535367220826,32000,32000.0,5523.711352348328
9.510615432739257,-6.264025754928589,0.0006773539734631413,0.0,33000.0,9.046462485002848e-07,-0.0005059518824637052,-0.0005036101068162679,-0.0005051650101668201,33.0,1000.0,0.0,9.95520376194931,33000,33000.0,5624.161331176758
9.497219734191894,-6.251856122970581,0.000643510945221351,0.0,34000.0,8.726924299367056e-07,-0.00047131997311862506,-0.0004732956179914254,-0.0004716021731146611,34.0,1000.0,0.0,9.94670281736229,34000,34000.0,5724.697159767151
9.483798362731934,-6.239390374183655,0.0007554318070051522,0.0,35000.0,7.979026017324032e-07,-0.0005824945634994947,-0.00058136587721674,-0.000581996109278407,35.0,1000.0,0.0,9.949493305048014,35000,35000.0,5825.204791545868
9.470351196289062,-6.226547071456909,0.0008446134191362944,0.0,36000.0,8.233188061694818e-07,-0.000652392448100727,-0.0006520560394164931,-0.0006521385785890744,36.0,1000.0,0.0,9.820752851972076,36000,36000.0,5927.029979705811
9.456878177642823,-6.213797270774841,0.0008617080564363277,0.0,37000.0,7.032010169609748e-07,-0.0007140598433206833,-0.0007146279935395796,-0.0007144205322256312,37.0,1000.0,0.0,10.131863286072399,37000,37000.0,6025.728509187698
9.443379125595094,-6.201502942085266,0.000794948609182029,0.0,38000.0,6.439617901037309e-07,-0.0006746095952630639,-0.0006745677218250421,-0.0006749492799863219,38.0,1000.0,0.0,9.905447992144722,38000,38000.0,6126.683055639267
9.429854055404663,-6.188693695068359,0.0006900605099763198,0.0,39000.0,6.422445848102142e-07,-0.0005692148154730604,-0.0005691598244065972,-0.0005679900666000321,39.0,1000.0,0.0,9.914491838373896,39000,39000.0,6227.545512676239
9.416302783966064,-6.17615016746521,0.0006823014443625653,0.0,40000.0,5.988256663158608e-07,-0.0005529132969204512,-0.0005530788245728217,-0.0005541430566227063,40.0,1000.0,0.0,9.92355284799792,40000,40000.0,6328.31587433815
9.402725214004517,-6.1633974533081055,0.0006932651151200843,0.0,41000.0,5.054138914317718e-07,-0.0005704138774990497,-0.0005696571469225091,-0.0005697197910631076,41.0,1000.0,0.0,1.3023698483912094,41000,41000.0,7096.146919488907
9.38912124633789,-6.153554520606995,0.0006942444497944961,0.0,42000.0,4.938998051500221e-07,-0.0005561417087410519,-0.0005559625862247231,-0.0005557530692312867,42.0,1000.0,0.0,10.220293124004217,42000,42000.0,7193.991472244263
9.375490823745727,-6.16367271232605,0.0005763882089249819,0.0,43000.0,4.503898784946614e-07,-0.0004808533032501145,-0.0004807882838340447,-0.00048103638971224425,43.0,1000.0,0.0,10.028909979800336,43000,43000.0,7293.703206777573
9.36183376121521,-6.151609781265258,0.0005446943626020584,0.0,44000.0,4.3033318851826154e-07,-0.00044524930877832956,-0.000445856260409073,-0.00044528889888897536,44.0,1000.0,0.0,10.072321761199314,44000,44000.0,7392.985182523727
9.348150037765503,-6.1322633743286135,0.00046952900316318846,0.0,45000.0,3.853151833652646e-07,-0.00037796261337462054,-0.0003771611376023429,-0.0003777736218762584,45.0,1000.0,0.0,10.4094030470532,45000,45000.0,7489.052171707153
9.334439476013184,-6.111608858108521,0.00041672633516600397,0.0,46000.0,3.763047546385678e-07,-0.00034103814499030703,-0.0003418025767277868,-0.0003413373086368665,46.0,1000.0,0.0,10.483780662210975,46000,46000.0,7584.437609672546
9.320702068328858,-6.093481167793274,0.00041959538330957005,0.0,47000.0,3.369977962535131e-07,-0.00031800316815406405,-0.00031770323118416856,-0.0003178819683380425,47.0,1000.0,0.0,10.44418509350292,47000,47000.0,7680.184668779373
9.306937578201294,-6.074468626976013,0.0003901124299309231,0.0,48000.0,3.1367619368438684e-07,-0.0002946316386005492,-0.00029487007747411553,-0.00029446467402158305,48.0,1000.0,0.0,10.581394377852169,48000,48000.0,7774.690172672272
9.293146001815796,-6.061149904251098,0.00038386115116009024,0.0,49000.0,2.878288622980563e-07,-0.00028624823590917003,-0.0002858353195706513,-0.0002862164082471281,49.0,1000.0,0.0,10.764272858368306,49000,49000.0,7867.590085268021
9.279327228546142,-6.052544411659241,0.0004268747850528598,0.0,50000.0,2.745188878634508e-07,-0.0003217863166355528,-0.00032195597531608654,-0.0003215365069918334,50.0,1000.0,0.0,10.540349126900036,50000,50000.0,7962.46360373497
9.265481092453003,-6.03538129234314,0.0003786790213835047,0.0,51000.0,2.6367873702781705e-07,-0.00030580555511551213,-0.00030572922812007163,-0.0003059336161823012,51.0,1000.0,0.0,1.3996257361704252,51000,51000.0,8676.94032073021
9.25160749053955,-6.0346139011383055,0.0003956651901007717,0.0,52000.0,2.3692360875315898e-07,-0.0003061623653684364,-0.0003059438319505716,-0.0003063552127860021,52.0,1000.0,0.0,11.362189688182971,52000,52000.0,8764.95152592659
9.237706386566161,-6.020852560997009,0.000403455309430683,0.0,53000.0,2.165674318064248e-07,-0.0003380125971571033,-0.0003383375394205359,-0.0003381776222959161,53.0,1000.0,0.0,11.17092734879017,53000,53000.0,8854.469609737396
9.223777584075927,-5.998925694465637,0.0003757420505689879,0.0,54000.0,1.9470788167552655e-07,-0.0003052544126458088,-0.0003049053824422572,-0.00030477454722858965,54.0,1000.0,0.0,11.361655501091613,54000,54000.0,8942.484953165054
9.209821014404296,-5.997449517250061,0.0004717289128875564,0.0,55000.0,2.0061434503304554e-07,-0.000386266785864791,-0.00038628334588247524,-0.0003861752122174948,55.0,1000.0,0.0,11.493757158174857,55000,55000.0,9029.488706350327
9.195836582183837,-5.990132387161255,0.0005033833004495136,0.0,56000.0,1.714011646782865e-07,-0.0004191842428381278,-0.00041899149724122255,-0.0004191656176117249,56.0,1000.0,0.0,10.529893495085478,56000,56000.0,9124.45643234253
9.181824119567871,-5.997437338829041,0.000473337944832565,0.0,57000.0,1.5526854777192512e-07,-0.00043115408484300133,-0.00043111069954829875,-0.0004312219404382631,57.0,1000.0,0.0,11.094332890924429,57000,57000.0,9214.592541456223
9.1677836227417,-5.990298861503601,0.00045869429958111143,0.0,58000.0,1.4864720079543758e-07,-0.0003948134956353897,-0.00039495624397750364,-0.0003948253933922388,58.0,1000.0,0.0,10.744847829500795,58000,58000.0,9307.66040301323
9.153714866638184,-5.966018000602722,0.00042703745952167083,0.0,59000.0,1.4949200016189934e-07,-0.000369300681302775,-0.00036917222958527415,-0.0003692084582871757,59.0,1000.0,0.0,10.27581022020776,59000,59000.0,9404.976331472397
9.139617734909057,-5.941467858314514,0.00034836859100323636,0.0,60000.0,1.1624586297642736e-07,-0.0003019548389333977,-0.0003020287462286433,-0.0003020474584773183,60.0,1000.0,0.0,11.7613719042441,60000,60000.0,9490.000427007675
9.125492198944091,-5.928226218223572,0.0002912302841159544,0.0,61000.0,1.1630937130746587e-07,-0.00024425993055547223,-0.00024442536882088463,-0.0002444114281388465,61.0,1000.0,0.0,1.261513233093216,61000,61000.0,10282.699207544327
9.111338104248047,-5.91573356628418,0.00025197749493258923,0.0,62000.0,1.0516800834636797e-07,-0.0002060511656127346,-0.00020542078236849193,-0.00020559114366187713,62.0,1000.0,0.0,10.40633469110362,62000,62000.0,10378.794522047043
9.097155303955079,-5.9026145124435425,0.00019830706130142062,0.0,63000.0,1.0501578238830688e-07,-0.00015358440606814838,-0.00015377937412768005,-0.00015385827486170457,63.0,1000.0,0.0,11.508217700019241,63000,63000.0,10465.688951253891
9.082943752288818,-5.889318365097046,0.00016288062782405177,0.0,64000.0,8.790570677064124e-08,-0.0001225018337245274,-0.00012253607091815865,-0.00012257161330489908,64.0,1000.0,0.0,11.25683054770946,64000,64000.0,10554.523904323578
9.068703252792359,-5.876223708152771,0.00011923593932669973,0.0,65000.0,8.337119433576845e-08,-8.412797755056544e-05,-8.386219070143852e-05,-8.392573737364728e-05,65.0,1000.0,0.0,11.124994714750626,65000,65000.0,10644.411588430405
9.054433721542358,-5.863088712692261,0.00010053444801224031,0.0,66000.0,7.93248747470443e-08,-5.690891464428205e-05,-5.766912797594159e-05,-5.7243701157858594e-05,66.0,1000.0,0.0,11.15602535455762,66000,66000.0,10734.049248218536
9.040135105133057,-5.84983912563324,0.00010564951725405081,0.0,67000.0,7.975916643232494e-08,-5.079403279046346e-05,-5.0399509940689315e-05,-5.079110516817309e-05,67.0,1000.0,0.0,11.328536901880366,67000,67000.0,10822.32190155983
9.025807107925415,-5.8366724443435665,0.00012377259140930618,0.0,68000.0,7.124162920035815e-08,-7.203811870135723e-05,-7.18767153762201e-05,-7.173819160379935e-05,68.0,1000.0,0.0,10.805414330000945,68000,68000.0,10914.868099451065
9.011449834823608,-5.823393976211547,0.00013198260072476843,0.0,69000.0,6.551184791447895e-08,-9.17439060003744e-05,-9.120789275584684e-05,-9.138489517499693e-05,69.0,1000.0,0.0,11.31404203831988,69000,69000.0,11003.253841638565
8.997063009262085,-5.810147038459778,0.0001437439421972613,0.0,70000.0,6.165735293350849e-08,-9.385668328445718e-05,-9.408927358163055e-05,-9.403028468659613e-05,70.0,1000.0,0.0,11.743484356102313,70000,70000.0,11088.407445192337
8.982646564483643,-5.797229172706604,0.0001632319435154841,0.0,71000.0,5.288398388358928e-08,-0.00011402456245605207,-0.00011424784971586632,-0.00011420418489433359,71.0,1000.0,0.0,1.2911078574028407,71000,71000.0,11862.936075925827
8.968200342178346,-5.783723150253296,0.00020307022443603274,0.0,72000.0,5.4177283690393093e-08,-0.0001514598310764086,-0.00015148779359446963,-0.00015137113828677683,72.0,1000.0,0.0,11.771756603628361,72000,72000.0,11947.885166168213
8.953724250793456,-5.7703770761489865,0.00020974841038469094,0.0,73000.0,4.896194870340764e-08,-0.00017145553496948195,-0.00017122415475455453,-0.00017146819809568114,73.0,1000.0,0.0,10.829312996996102,73000,73000.0,12040.22712802887
8.939218175888062,-5.757119780540466,0.0001827712549215903,0.0,74000.0,5.0887830411738835e-08,-0.00014676569666244177,-0.00014676695882053536,-0.00014657214476028458,74.0,1000.0,0.0,10.161158341971872,74000,74000.0,12138.641105413437
8.924681959152222,-5.743353792190552,0.00015693734308842977,0.0,75000.0,4.1048639015883734e-08,-0.00012361945127304353,-0.0001237393614796929,-0.0001237881494598696,75.0,1000.0,0.0,10.923630193433025,75000,75000.0,12230.185765028
8.910115518569945,-5.7308213891983035,0.00015961871905892621,0.0,76000.0,4.288796884388546e-08,-0.00012525264706800954,-0.00012514091175899012,-0.00012521648495749104,76.0,1000.0,0.0,11.579419976658917,76000,76000.0,12316.545877456665
8.895518659591675,-5.7286462259292605,0.0001268769321261516,0.0,77000.0,3.9187233175752564e-08,-0.00010455944376667503,-0.00010440011850391784,-0.00010453755561320577,77.0,1000.0,0.0,10.768042345684714,77000,77000.0,12409.413269996643
8.88089136314392,-5.716097052574158,9.827866031537269e-05,0.0,78000.0,3.549768432975497e-08,-7.713320008110714e-05,-7.726350352209011e-05,-7.713032925676088e-05,78.0,1000.0,0.0,11.876915224377107,78000,78000.0,12493.610217809677
8.866233404159546,-5.70202998828888,6.735058567005581e-05,0.0,79000.0,3.4330927590531245e-08,-4.398157040054684e-05,-4.3935041790632565e-05,-4.3970772698230576e-05,79.0,1000.0,0.0,11.668168465869933,79000,79000.0,12579.313472032547
8.85154468345642,-5.696163836479187,6.645031766811371e-05,0.0,80000.0,3.129890624187226e-08,-3.911223080081072e-05,-3.916927316345209e-05,-3.919236205547349e-05,80.0,1000.0,0.0,10.362972301901323,80000,80000.0,12675.810887098312
8.83682507133484,-5.676877676010132,6.223104422929282e-05,0.0,81000.0,2.9445812238293457e-08,-3.475836717825587e-05,-3.447736215639452e-05,-3.4500240391935224e-05,81.0,1000.0,0.0,1.4179135889408994,81000,81000.0,13381.072482824326
8.822074451446532,-5.665152433395385,7.073001432172532e-05,0.0,82000.0,2.8188008515783736e-08,-4.094969696870976e-05,-4.10690271482963e-05,-4.103798169671791e-05,82.0,1000.0,0.0,11.759542402697162,82000,82000.0,13466.109806060791
8.807292678833008,-5.638906165122986,8.107385331402384e-05,0.0,83000.0,2.721936032745731e-08,-5.355714953543611e-05,-5.377188580814618e-05,-5.382554102834547e-05,83.0,1000.0,0.0,11.821973420695725,83000,83000.0,13550.698053121567
8.792479623794556,-5.630318678855896,7.309514745327305e-05,0.0,84000.0,2.3114332640794544e-08,-4.8598473678111984e-05,-4.8607984898126235e-05,-4.8548038277658634e-05,84.0,1000.0,0.0,11.923592821306343,84000,84000.0,13634.565392971039
8.777635150909424,-5.6172720289230345,7.222832192587703e-05,0.0,85000.0,2.3040987543687662e-08,-4.784853846717851e-05,-4.771436631244796e-05,-4.7757797772646884e-05,85.0,1000.0,0.0,11.553259421539378,85000,85000.0,13721.121054410934
8.762759130477905,-5.605871843338012,7.19474946487253e-05,0.0,86000.0,1.9813904147625293e-08,-4.568610878664003e-05,-4.578016468440182e-05,-4.5644223850104027e-05,86.0,1000.0,0.0,11.83621435653574,86000,86000.0,13805.60752773285
8.747851448059082,-5.591264700889587,6.468803697998738e-05,0.0,87000.0,1.906661666062348e-08,-4.131716215488268e-05,-4.098156318366364e-05,-4.120183111808728e-05,87.0,1000.0,0.0,11.467933955962563,87000,87000.0,13892.807193517685
8.732911922454834,-5.591077595710755,6.9028061621907e-05,0.0,88000.0,1.8074093465436647e-08,-4.207518649104713e-05,-4.222196147628665e-05,-4.2251062208379153e-05,88.0,1000.0,0.0,11.077434377580875,88000,88000.0,13983.080805063248
8.717940479278564,-5.579114625930786,3.846486723529097e-05,0.0,89000.0,1.7344469271485253e-08,-1.983339356502256e-05,-1.9844985617851307e-05,-1.974368381820568e-05,89.0,1000.0,0.0,10.366358699627984,89000,89000.0,14079.546694517136
8.702936891555787,-5.548184031486511,-5.328244018699024e-06,0.0,90000.0,1.5181277117193302e-08,2.091974512723027e-05,2.0895072235589396e-05,2.0881071778660498e-05,90.0,1000.0,0.0,10.491178142723864,90000,90000.0,14174.864874839783
8.687901140213013,-5.543880114555359,-1.556372111485871e-05,0.0,91000.0,1.432296411518763e-08,3.3025128793951805e-05,3.294312915761566e-05,3.295642765442608e-05,91.0,1000.0,0.0,1.2260654206831902,91000,91000.0,14990.482038974762
8.672832990646363,-5.525135708808899,-2.2820334216476114e-05,0.0,92000.0,1.3616949329442462e-08,4.4866105048640746e-05,4.5004773824530276e-05,4.498884247004753e-05,92.0,1000.0,0.0,11.052221060979905,92000,92000.0,15080.961590766907
8.657732318878173,-5.505389122009277,-4.249736632499434e-05,0.0,93000.0,1.2705792717060405e-08,5.9699952391383706e-05,5.973912013092786e-05,5.9655218981788497e-05,93.0,1000.0,0.0,10.240318684917668,93000,93000.0,15178.614802598953
8.642599039077759,-5.487517457008362,-5.524412369334186e-05,0.0,94000.0,1.1582306570279143e-08,7.335936411095645e-05,7.317489434319668e-05,7.326153408212121e-05,94.0,1000.0,0.0,10.208345778974252,94000,94000.0,15276.573867559433
8.627432954788208,-5.472093923568726,-6.505442997286081e-05,0.0,95000.0,1.1294099128811297e-08,8.174935918782467e-05,8.183910068430578e-05,8.18049283552682e-05,95.0,1000.0,0.0,10.705555191597032,95000,95000.0,15369.983315944672
8.612233932495117,-5.458338688850403,-6.352653037208711e-05,0.0,96000.0,1.0006875484691592e-08,8.466601848977006e-05,8.470688447619068e-05,8.467100834241137e-05,96.0,1000.0,0.0,10.663694621732114,96000,96000.0,15463.759445428848
8.59700180053711,-5.4450669813156125,-6.200976806235303e-05,0.0,97000.0,1.0183485069870102e-08,8.074468112158684e-05,8.078371666852036e-05,8.076114418508951e-05,97.0,1000.0,0.0,11.226912636900222,97000,97000.0,15552.831129074097
8.58173654937744,-5.430116994857788,-7.273076770684383e-05,0.0,98000.0,8.660159481532758e-09,8.972038636284196e-05,8.968529982553264e-05,8.968324121087789e-05,98.0,1000.0,0.0,11.032337467084314,98000,98000.0,15643.473752498627
8.566437881469726,-5.416646265983582,-7.311265814814761e-05,0.0,99000.0,8.484855509749423e-09,9.070377177908995e-05,9.076451076657576e-05,9.078017587307841e-05,99.0,1000.0,0.0,10.921399812729536,99000,99000.0,15735.037107229233
8.551105709075928,-5.409857800483704,-6.85399116574672e-05,0.0,100000.0,8.130543024176263e-09,8.743060165943462e-05,8.738863957154308e-05,8.744667338032741e-05,100.0,1000.0,0.0,10.88860868661703,100000,100000.0,15826.876206159592
8.535739870071412,-5.395381385803223,-6.185415252957683e-05,0.0,101000.0,6.778361163473079e-09,8.0445701214785e-05,8.037872925694955e-05,8.033453347161413e-05,101.0,1000.0,0.0,1.3075517489929005,101000,101000.0,16591.664293289185
8.520340240478516,-5.383949007987976,-4.929824221096624e-05,0.0,102000.0,7.612335604312293e-09,6.895189457600282e-05,6.908089020089393e-05,6.905588982044719e-05,102.0,1000.0,0.0,10.630198594086549,102000,102000.0,16685.73591375351
8.504906656265259,-5.376421466827392,-4.581710278125684e-05,0.0,103000.0,6.435682590399949e-09,6.452345661864455e-05,6.452236464963334e-05,6.449096729193115e-05,103.0,1000.0,0.0,10.048869496311864,103000,103000.0,16785.249596118927
8.489438966751099,-5.365209286689758,-3.25532738129084e-05,0.0,104000.0,5.9036954491720195e-09,5.137154542717326e-05,5.126091988438475e-05,5.1299656071932985e-05,104.0,1000.0,0.0,11.696059395747062,104000,104000.0,16870.748478651047
8.473937000274658,-5.3430500507354735,-2.2464849183563728e-05,0.0,105000.0,6.077295507278535e-09,4.2550949619453606e-05,4.267093313069381e-05,4.264188350498444e-05,105.0,1000.0,0.0,10.334642898536687,105000,105000.0,16967.510410547256
8.45840065574646,-5.330965431213379,-1.8841605249264147e-05,0.0,106000.0,5.1246847758701365e-09,3.507176923699262e-05,3.504406909019053e-05,3.5084138660749886e-05,106.0,1000.0,0.0,10.197387319196396,106000,106000.0,17065.574746370316
8.44282971382141,-5.313720239639283,-9.277096294113108e-06,0.0,107000.0,5.100832795257304e-09,2.70258841312625e-05,2.7047703235609787e-05,2.6989305406459608e-05,107.0,1000.0,0.0,10.132933558727494,107000,107000.0,17164.262850999832
8.427224115371704,-5.294880449295044,-1.5965986341484495e-05,0.0,108000.0,4.93200871332089e-09,2.8978249721149042e-05,2.8912937569998577e-05,2.8940487653017045e-05,108.0,1000.0,0.0,10.13371107704191,108000,108000.0,17262.943383932114
8.411583627700805,-5.286315179824829,-1.732416300802697e-05,0.0,109000.0,4.66466261128673e-09,3.382804115574345e-05,3.3977152587908675e-05,3.38922479422763e-05,109.0,1000.0,0.0,10.230683384216196,109000,109000.0,17360.68856573105
8.395908113479614,-5.265844923019409,-1.624147955135413e-05,0.0,110000.0,4.40413952407237e-09,3.2659697069902905e-05,3.25058673811327e-05,3.259038701435202e-05,110.0,1000.0,0.0,10.483427804233532,110000,110000.0,17456.077214241028
8.380197406768799,-5.245904113769531,-2.6055231671193724e-05,0.0,111000.0,3.923654565474166e-09,3.9543526035686226e-05,3.9643269341013366e-05,3.957958376850001e-05,111.0,1000.0,0.0,1.2783097727699555,111000,111000.0,18238.36021256447
8.364451360702514,-5.234442098617554,-2.664205614871662e-05,0.0,112000.0,3.942332475248556e-09,4.3469058515483996e-05,4.341842728638312e-05,4.344741471140878e-05,112.0,1000.0,0.0,10.687812970611754,112000,112000.0,18331.92472434044
8.34866982460022,-5.223163411140442,-3.2593320534260786e-05,0.0,113000.0,3.6101222702367154e-09,4.641941057820986e-05,4.6359629422568103e-05,4.6378560386074243e-05,113.0,1000.0,0.0,10.753614415243424,113000,113000.0,18424.916714429855
8.332852615356446,-5.207695827484131,-3.458726116519983e-05,0.0,114000.0,3.476560346715729e-09,4.666392168928723e-05,4.669303638127076e-05,4.6698890502739235e-05,114.0,1000.0,0.0,10.681939316750878,114000,114000.0,18518.53267478943
8.316999586105347,-5.194645627975464,-2.216272178208101e-05,0.0,115000.0,3.542587992733104e-09,3.84648381691477e-05,3.847021391806038e-05,3.845423898746958e-05,115.0,1000.0,0.0,10.45713156320507,115000,115000.0,18614.161194562912
8.301110576629638,-5.180471064567566,-2.080948389146897e-05,0.0,116000.0,2.8406572545325303e-09,3.4151249513911355e-05,3.4228415513211984e-05,3.4213123784866186e-05,116.0,1000.0,0.0,11.602776526311112,116000,116000.0,18700.347462892532
8.285185441970825,-5.161501636505127,-1.921487203196648e-05,0.0,117000.0,3.1276184504491768e-09,3.3232531744261e-05,3.322795456614358e-05,3.3188392633746846e-05,117.0,1000.0,0.0,10.395129672136118,117000,117000.0,18796.54636001587
8.269223957061767,-5.14289073753357,-2.0411654886913766e-05,0.0,118000.0,2.6168359769096484e-09,3.258387990410938e-05,3.2482466264809774e-05,3.259555868135067e-05,118.0,1000.0,0.0,10.47745925909563,118000,118000.0,18891.98934698105
8.253226079940795,-5.126502048492432,-2.497381158946155e-05,0.0,119000.0,2.498938386663596e-09,3.771752208172074e-05,3.7721979301807094e-05,3.768600002513267e-05,119.0,1000.0,0.0,11.237270018837325,119000,119000.0,18980.978933811188
8.237191411972045,-5.093973103523254,-3.1149947683729806e-05,0.0,120000.0,2.53761602936331e-09,4.38385040168896e-05,4.3873044446058885e-05,4.3839486534125174e-05,120.0,1000.0,0.0,10.702337559712847,120000,120000.0,19074.416465997696
